paper_eligible,exclude_reason,auto_taxonomy_label,failed_dims,failed_dim_count,audit_status,score_6d,pass,pass_threshold,dim_task_completion,dim_data_retrieval_accuracy,dim_agent_sequence_correct,dim_clarity_and_justification,dim_generalized_result_verification,dim_hallucinations,run_name,cohort_id,experiment_cell,orchestration_mode,mcp_mode,model_id,judge_model,scenario_id,scenario_file,trial_index,trajectory_file,wandb_run_url,suggestions,scored_at,schema_version
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct",3,auto_only,0.3333,False,0.6,False,False,False,True,True,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-018,data/scenarios/wo_04_fault_record_downtime_update.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_04_fault_record_downtime_update_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should retrieve the correct fault record for T-006 and ensure the correct sequence of operations.,2026-05-05T08:11:44.438473+00:00,v1
true,,low_task_completion,"task_completion,generalized_result_verification,clarity_and_justification",3,auto_only,0.3333,False,0.6,False,True,True,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-021,data/scenarios/iot_05_sensor_coverage_audit.json,2,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_05_sensor_coverage_audit_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"The agent should accurately list the transformer's metadata and sensor IDs, and correctly assess whether both electrical and thermal monitoring needs are covered.",2026-05-05T08:10:42.886524+00:00,v1
true,,low_task_completion,"task_completion,generalized_result_verification,clarity_and_justification",3,auto_only,0.3333,False,0.6,False,True,True,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-021,data/scenarios/iot_05_sensor_coverage_audit.json,3,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_05_sensor_coverage_audit_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"The agent incorrectly stated that there were no temperature sensors, when in fact there were oil and winding temperature sensors. The final answer should have correctly identified that both electrical and thermal monitoring needs were covered.",2026-05-05T08:10:44.200760+00:00,v1
true,,low_task_completion,"task_completion,generalized_result_verification,clarity_and_justification",3,auto_only,0.3333,False,0.6,False,True,True,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-021,data/scenarios/iot_05_sensor_coverage_audit.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_05_sensor_coverage_audit_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should correctly identify that both electrical and thermal monitoring needs are covered and provide a clear justification based on the sensor data retrieved.,2026-05-05T08:10:46.768869+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,1,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_06_fleet_status_snapshot_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent failed to complete the task by not providing a final answer in the required format and not retrieving the required data for the specified transformers.,2026-05-05T08:10:48.081969+00:00,v1
true,,low_agent_sequence_correct,"agent_sequence_correct,hallucinations,generalized_result_verification,clarity_and_justification",4,auto_only,0.5,False,0.6,True,True,False,False,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,2,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_06_fleet_status_snapshot_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"Provide a clear and detailed final answer that directly addresses the task requirements, including a comparative analysis of the two units.",2026-05-05T08:10:49.268296+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,3,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_06_fleet_status_snapshot_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should be grounded in actual data retrieval and avoid hallucinating sensor readings. It should correctly list in-service transformers and provide accurate sensor data for the specified units.,2026-05-05T08:10:50.491619+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,4,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_06_fleet_status_snapshot_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,Re-evaluate the tool usage and correct the input format for list_sensors function,2026-05-05T08:10:51.782247+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_iot_06_fleet_status_snapshot_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent failed to list T-013 as it was not in the list of in-service transformers; revise tool calls to handle such cases and provide clear comparative analysis.,2026-05-05T08:10:53.100936+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification,clarity_and_justification",6,auto_only,0.1667,False,0.6,False,False,False,False,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-025,data/scenarios/multi_07_iot_tsfm_anomaly_burst.json,1,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_multi_07_iot_tsfm_anomaly_burst_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,Improve date format handling and error propagation for get_sensor_readings and trend_analysis tools,2026-05-05T08:11:15.694075+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-025,data/scenarios/multi_07_iot_tsfm_anomaly_burst.json,2,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_multi_07_iot_tsfm_anomaly_burst_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,Re-evaluate the time window for trend analysis and adjust parameters accordingly,2026-05-05T08:11:16.984810+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,stratified_sample,0.5,False,0.6,True,True,True,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-025,data/scenarios/multi_07_iot_tsfm_anomaly_burst.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_multi_07_iot_tsfm_anomaly_burst_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,Improve trend analysis interpretation and verify results against expected behavior,2026-05-05T08:11:20.427210+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,1,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_05_inspection_closeout_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"The agent should have created a work order with an initial status other than 'resolved' and then updated it to 'resolved' or 'closed' with a note. The current implementation creates a work order with 'resolved' status directly and then attempts to update it, which is redundant and incorrect.",2026-05-05T08:11:45.743247+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,True,False,True,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,2,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_05_inspection_closeout_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should have also called the update_work_order function to close the work order with a note recording the clean inspection result.,2026-05-05T08:11:47.610711+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,3,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_05_inspection_closeout_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"The agent should create a work order with an initial status other than 'closed', then update it to 'closed' with a note. The current implementation creates and immediately closes the work order.",2026-05-05T08:11:48.736242+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,4,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_05_inspection_closeout_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,"The agent should have created a work order and then updated its status to closed with a note, instead of creating a closed work order and then updating it again. The final answer should clearly state the initial and final status of the work order.",2026-05-05T08:11:50.101177+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_wo_05_inspection_closeout_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should have created a work order with an initial status other than 'resolved' and then updated it to 'resolved' or 'closed'. The current implementation creates and immediately resolves the work order.,2026-05-05T08:11:51.620799+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification,clarity_and_justification",5,auto_only,0.3333,False,0.6,False,True,False,False,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-030,data/scenarios/multi_06_anomaly_to_rul_to_workorder.json,1,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_multi_06_anomaly_to_rul_to_workorder_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent should have used the retrieved RUL data to explicitly justify the work order's scope and priority in the issue description. It should also have avoided redundant tool calls.,2026-05-05T08:11:09.122197+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,hallucinations,generalized_result_verification,clarity_and_justification",5,auto_only,0.3333,False,0.6,False,True,False,False,False,False,core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct,core15_broad,A,agent_as_tool,direct,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-030,data/scenarios/multi_06_anomaly_to_rul_to_workorder.json,5,benchmarks/cell_A_direct/raw/core15x5_post175_a100_cu_20260505T0724Z_A_post175_15x5_aat_direct/2026-05-05_A_llama-3-1-8b-instruct_agent_as_tool_direct_multi_06_anomaly_to_rul_to_workorder_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/zkxtrs32,The agent repeated the 'forecast_rul' call multiple times unnecessarily and failed to provide a clear justification for the work order's priority and scope based on the RUL forecast.,2026-05-05T08:11:14.391483+00:00,v1
